GENE       CHR      START       STOP  NSNPS  NPARAM    N        ZSTAT            P
4311         3  154787436  154911518    325      60  556         1.65      0.04947
23007        3  155187670  155472878   1283      45  556       1.0636      0.14375
285315       3  155470401  155534076    225      35  556       2.0352     0.020917
9197         3  155534300  155582248    172      24  556     -0.30924      0.62143
8833         3  155578325  155667150    375      22  556      0.67346      0.25033
7881         3  155828337  156266927   1626     104  556     -0.88779      0.81267
6747         3  156247929  156282973    112      19  556     -0.63799      0.73826
25976        3  156382205  156434559    165      26  556      0.29046      0.38573
389170       3  156533069  156773918    951      43  556      -1.1161      0.86781
57018        3  156854291  156888482    124      17  556       1.9235     0.027207
79674        3  156967531  157231415    963      50  556       3.5861   0.00016783
5806         3  157144580  157171417     87      16  556        3.227   0.00062557
152078       3  157251133  157405531    671      52  556       2.3601    0.0091359
6474         3  157803800  157833952     91      14  556     -0.43625      0.66867
51319        3  157813690  158272624   1832      31  556     -0.34783      0.63602
4291         3  158278953  158334249    232      26  556      0.95289      0.17032
85476        3  158352286  158420361    252      14  556      0.31166      0.37765
56925        3  158374203  158400482     94       9  556      0.24163      0.40453
5918         3  158404892  158460642    221      26  556     -0.05578      0.52224
100287290    3  158448178  158487966    145      21  556      0.42223      0.33643
64747        3  158509051  158557508    158      26  556      0.63059      0.26415
654502       3  158777041  158994096    739      52  556      0.73047      0.23255
100505385    3  158777041  159625155   2920     138  556      0.22015      0.41288
29970        3  158981036  159625155   2219     133  556      0.01294      0.49484
3592         3  159696623  159723806    115      27  556     -0.48377      0.68572
401097       3  159933423  159956000     63      18  556     0.037149      0.48518
57560        3  159964774  160128028    395      46  556     -0.24945      0.59849
10051        3  160107078  160162755    165      32  556     -0.01512      0.50603
286827       3  160143291  160177626    131      25  556      0.26903      0.39395
3840         3  160202783  160293376    265      30  556      0.34245      0.36601
80117        3  160384948  160406236    111      18  556       2.4105    0.0079649
151742       3  160463996  160798817   1093      49  556     0.035771      0.48573
8706         3  160791671  160833160    113      18  556   0.00024247       0.4999
51068        3  160929050  160980082    135      21  556     0.017366      0.49307
165679       3  161052580  161100662    232      31  556     0.057862      0.47693
131149       3  161137389  161231740    469      29  556     -0.18364      0.57285
6476         3  164686686  164806283    342      21  556       -0.863      0.80593
22865        3  164892010  164924469    113      24  556     -0.52703      0.70092
590          3  165480692  165565260    332      29  556      0.50324       0.3074
79740        3  166948075  167108193    543      39  556      0.44865      0.32684
5276         3  167149577  167206732    268      25  556       1.4222     0.077483
151790       3  167186289  167381747    649      58  556       1.2749      0.10118
11235        3  167391692  167462693    164      18  556     -0.13142      0.55228
5274         3  167443432  167553357    430      35  556         0.32      0.37448
27333        3  167716457  167823712    360      33  556       -0.181      0.57181
2122         3  168791287  169391563   2443     176  556      0.42025      0.33715
84517        3  169474709  169497683     65      14  556     -0.99247      0.83952
55892        3  169480619  169517504     93      14  556      -1.2092       0.8867
151827       3  169501216  169540574    112      19  556     -0.92459      0.82241
344657       3  169520658  169565561    161      28  556      -0.3299      0.62926
79782        3  169547029  169597723    190      29  556    -0.041076      0.51638
344658       3  169619360  169666963    189      28  556     -0.49836      0.69088
7095         3  169674580  169726161    138      18  556     -0.49134      0.68841
26996        3  169745735  169813184    210      24  556     -0.77208      0.77997
80012        3  169795368  169909537    245      34  556      -1.0378      0.85032
5584         3  169930220  170033770    459      23  556      0.33166      0.37007
6498         3  170065473  170124637    221      28  556       1.5601     0.059365
5010         3  170126653  170162479    117      31  556       1.0254      0.15259
57709        3  170167342  170313863    513      61  556     -0.83623      0.79849
200916       3  170572664  170598045     76      19  556     0.095622      0.46191
56648        3  170596204  170636426    116      24  556      0.28918      0.38622
6514         3  170704137  170754768    174      19  556      -0.8732      0.80872
23043        3  170770292  171188197   1492     165  556    -0.057671      0.52299
5337         3  171308195  171538284    927      35  556     -0.90326      0.81681
389177       3  171551139  171587108    133      29  556      0.39775      0.34541
64778        3  171747418  172128493   1314     132  556      0.12931      0.44856
2693         3  172151081  172176246    110      23  556     -0.80458      0.78947
8743         3  172213298  172251297    204      28  556     -0.60993      0.72905
57552        3  172338435  172439207    452      75  556       1.0026      0.15804
1894         3  172458425  172549264    296      27  556     -0.84932      0.80215
83893        3  172597147  172869058    973      75  556      0.10902      0.45659
