GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
199          6   31572969   31594798    109      28  408323       1.5965     0.055194
7916         6   31578450   31615554    192      41  402343       2.1537     0.015633
7917         6   31596805   31630953    175      46  396364       2.9681     0.001498
55937        6   31610187   31635987    124      39  401220       3.2753   0.00052784
57827        6   31616075   31638549    107      35  405408       3.0461    0.0011593
7918         6   31619006   31644060    123      39  404283       2.9952    0.0013712
1460         6   31622995   31647844    118      34  400980       2.5775    0.0049754
58496        6   31628728   31650227    100      29  391536       2.6005     0.004655
80741        6   31634461   31658150     85      26  382021       2.7697    0.0028051
7920         6   31644726   31681137    133      37  367253       2.3457    0.0094962
259215       6   31664625   31688372    110      37  378775       1.7901     0.036721
58530        6   31673048   31695698    102      33  374515      0.91262      0.18072
80740        6   31676425   31699511     96      30  380304       1.0457      0.14784
80739        6   31681121   31704487     90      30  389126       1.2574       0.1043
23564        6   31684817   31708039     90      35  385635       2.1469       0.0159
1192         6   31688358   31715095    109      41  383471       3.1182   0.00090966
4439         6   31697725   31740455    188      54  385271       2.8126    0.0024575
401251       6   31720773   31742627     98      35  391972       1.5591     0.059492
80737        6   31723178   31755108    127      40  388297       1.6837     0.046118
7407         6   31735295   31773712    139      46  378731       1.5109     0.065403
57819        6   31755169   31784761    109      39  378601       1.1815       0.1187
3305         6   31767396   31800093    125      43  385366        1.521     0.064135
3303         6   31772952   31795719     83      35  391144       1.6938     0.045152
3304         6   31779964   31808032    121      44  379770       1.8012     0.035832
50854        6   31792693   31817541    117      42  378777       1.5327     0.062675
4758         6   31816829   31840709    113      30  384000         1.67     0.047457
80736        6   31820969   31856823    157      41  384895       1.5524     0.060286
10919        6   31837536   31875464    168      44  395031       1.4549     0.072843
717          6   31855562   31923449    268      47  376284      0.94119       0.1733
221527       6   31857394   31879769     82      32  397088       1.3717      0.08508
629          6   31903721   31929861    104      29  402998      0.65685      0.25564
7936         6   31909864   31936864    115      37  405142       0.9353      0.17482
6499         6   31916581   31947532    138      42  384294       1.3691     0.085483
1797         6   31927588   31950032    105      36  375732       1.2889     0.098723
8859         6   31928952   31959223     99      35  373369       1.1877      0.11747
720          6   31939834   31980457     85      31  191813       2.0567     0.019856
721          6   31972572   32013195    101      32  113254       2.8048    0.0025174
1589         6   31996093   32019447     89      32  245341       2.8726    0.0020357
7148         6   31998932   32087151    353      62  361262       2.4446    0.0072505
1388         6   32073045   32106017    112      41  385059      0.24712      0.40241
63943        6   32086484   32108067     78      33  385676     -0.12964      0.55157
80863        6   32106140   32129720     98      36  382431      0.20631      0.41827
9374         6   32111229   32141458    119      38  379679      0.21889      0.41337
80864        6   32122382   32146062     87      27  393044      0.32668      0.37196
10554        6   32125983   32155888    120      32  399093     -0.10064      0.54008
6048         6   32136162   32158570     82      23  408647     -0.44793       0.6729
177          6   32138745   32162099     85      23  407825     -0.37336      0.64556
5089         6   32142510   32167963     94      27  407280     -0.13625      0.55419
63940        6   32148543   32173300     97      31  401434    0.0053423      0.49787
4855         6   32152620   32201844    340      52  396961       1.6833      0.04616
10665        6   32250475   32349705   1116      35  394871       5.2472   7.7203e-08
56244        6   32352513   32384900    691      24  361496       4.3625   6.4306e-06
101929163    6   32361234   32383967    480      25  367626       3.8177    6.735e-05
3122         6   32397619   32422823    431      27  373632       6.0412   7.6494e-10
3127         6   32475151   32508006    600      18   60594       4.1977   1.3485e-05
3123         6   32536546   32567613    987      23   84138       3.7954   7.3698e-05
3117         6   32595169   32622152   1512      26  102820       3.7333   9.4506e-05
3119         6   32617241   32644466   1354      24   87120       3.2603    0.0005564
3118         6   32699156   32724664    571      22  367573       1.3601     0.086902
3120         6   32713837   32741330    421      19  391499       1.6107     0.053624
3112         6   32770540   32794825    320      27  381660       2.3753    0.0087678
6891         6   32779610   32816547    427      56  410336       2.7602    0.0028885
5696         6   32798494   32822712    274      38  405326       0.5786      0.28143
6890         6   32802986   32831748    297      35  409097      0.30859      0.37882
5698         6   32811927   32837628    241      36  405250     -0.29234      0.61499
3109         6   32892406   32918847    190      34  404331     -0.11625      0.54627
